velocity,acceleration,label
714.1988715548929,2.4213587635833124e-09,bot
714.181845334371,-1.7024613164174707,bot
713.9775939903444,-20.417365267431375,bot
714.1477953286419,17.01771565535551,bot
714.215898587218,6.810007625672598,bot
714.181845334371,-3.405003805497231,bot
713.9775939903525,-20.417365266624508,bot
714.1648199256426,18.72037973899092,bot
714.1988715548929,3.404922633168126,bot
714.1988715548687,-2.4213587635833124e-09,bot
714.1818453343791,-1.7024613131890693,bot
714.181845334371,-8.071003464472281e-10,bot
714.1988715548848,1.7025019025868546,bot
713.9435634575167,-25.519882129204092,bot
714.1648199256507,22.123030640802266,bot
714.1988715548767,3.4049226307467673,bot
713.9775939903525,-22.119339688609127,bot
714.181845334371,20.423206170221892,bot
714.0797050566396,-10.211602875840446,bot
714.1988715548767,11.915808902450461,bot
714.1648199256507,-3.404760290581289,bot
714.1988715548767,3.4049226307467673,bot
714.1988715548687,-8.071195878611041e-10,bot
714.1818453343872,-1.702461312381969,bot
714.1988715548848,1.7025019009726154,bot
